movie_id,language
18685,English
18686,Español
18687,Français
18688,English
18689,English
18690,English
18691,日本語
18692,Français
18692,English
18693,Français
18693,Deutsch
18693,
18694,English
18695,English
18696,English
18696,Português
18697,日本語
18698,English
18700,English
18701,한국어/조선말
18702,English
18703,English
18704,English
18705,Português
18705,English
18706,English
18708,English
18709,English
18710,广州话 / 廣州話
18710,English
18711,English
18712,ภาษาไทย
18713,한국어/조선말
18714,English
18715,한국어/조선말
18718,English
18718,Italiano
18719,Italiano
18720,English
18721,日本語
18722,English
18723,English
18723,اردو
18724,English
18726,English
18728,فارسی
18730,Español
18731,English
18732,Français
18733,Español
18733,
18734,svenska
18735,Italiano
18737,English
18737,Español
18738,English
18739,普通话
18740,English
18741,English
18742,Polski
18743,English
18744,日本語
18745,English
18746,English
18747,普通话
18748,English
18749,English
18750,Íslenska
18751,English
18752,English
18753,日本語
18754,日本語
18755,اردو
18755,English
18756,日本語
18757,English
18758,English
18759,English
18761,हिन्दी
18762,Italiano
18763,English
18764,English
18765,English
18767,English
18768,English
18768,Deutsch
18769,Italiano
18770,English
18771,English
18772,English
18774,Bahasa indonesia
18775,English
18775,日本語
18776,Français
18776,Español
18777,English
18779,English
18780,No Language
18781,বাংলা
18782,العربية
18783,Français
18784,suomi
18785,English
18786,English
18787,Italiano
18788,Türkçe
18789,Bahasa melayu
18790,English
18790,Deutsch
18790,Español
18792,English
18793,हिन्दी
18794,हिन्दी
18796,Română
18797,עִבְרִית
18798,Français
18799,English
18800,English
18802,Español
18803,English
18804,English
18806,Deutsch
18806,suomi
18807,English
18808,English
18809,English
18809,Português
18810,English
18811,English
18812,English
18812,ภาษาไทย
18813,Français
18814,English
18815,日本語
18816,English
18817,
18817,Italiano
18818,English
18819,English
18819,Dansk
18819,Deutsch
18819,Français
18820,हिन्दी
18820,English
18821,English
18822,Bahasa indonesia
18823,English
18824,English
18826,Italiano
18827,Norsk
18827,Español
18828,English
18829,English
18831,English
18832,Nederlands
18832,Français
18834,English
18835,English
18836,English
18837,English
18838,한국어/조선말
18839,Pусский
18839,??????
18840,English
18841,English
18842,English
18843,Français
18844,English
18844,Español
18845,English
18846,Polski
18848,हिन्दी
18849,English
18850,English
18851,English
18855,English
18856,English
18857,English
18859,Český
18860,Český
18861,English
18862,日本語
18863,Français
18864,Deutsch
18864,Pусский
18864,English
18865,English
18866,English
18867,English
18867,Español
18868,English
18869,English
18871,English
18872,English
18873,English
18874,English
18875,English
18876,English
18877,English
18878,English
18879,English
18880,Nederlands
18880,English
18881,English
18882,English
18883,English
18884,English
18884,Français
18885,English
18885,普通话
18885,Pусский
18886,普通话
18887,English
18888,Français
18889,English
18890,
18891,English
18892,English
18893,No Language
18894,English
18896,English
18897,日本語
18898,English
18899,English
18899,Polski
18900,English
18901,ελληνικά
18902,বাংলা
18902,हिन्दी
18902,English
18903,English
18904,English
18905,svenska
18906,English
18906,Italiano
18906,فارسی
18906,svenska
18908,English
18909,English
18909,Français
18910,English
18911,English
18912,English
18913,Français
18913,
18914,shqip
18915,Deutsch
18915,Español
18916,English
18916,Magyar
18916,Polski
18917,English
18920,Português
18921,English
18922,Français
18922,Deutsch
18923,No Language
18924,English
18924,Deutsch
18925,हिन्दी
18926,हिन्दी
18927,English
18928,Deutsch
18928,English
18928,Español
18929,ქართული
18930,English
18930,Español
18931,Español
18932,English
18932,עִבְרִית
18933,English
18933,Deutsch
18934,日本語
18935,English
18936,English
18937,English
18937,Français
18938,English
18938,Deutsch
18939,No Language
18940,English
18940,Français
18941,Français
18941,English
18941,Srpski
18941,Português
18942,English
18943,English
18944,English
18945,Italiano
18946,Français
18947,suomi
18948,Français
18949,Español
18950,English
18951,English
18952,English
18954,suomi
18956,English
18957,English
18958,English
18959,English
18960,English
18961,Deutsch
18961,English
18962,தமிழ்
18963,Español
18964,English
18965,English
18965,Français
18966,Español
18967,English
18969,English
18970,Français
18970,English
18971,English
18972,Español
18973,English
18974,
18974,English
18975,English
18977,English
18978,English
18979,हिन्दी
18980,English
18981,English
18981,
18981,Español
18982,English
18982,Deutsch
18983,English
18984,English
18985,한국어/조선말
18986,English
18987,English
18987,Deutsch
18988,svenska
18990,English
18991,No Language
18992,English
18993,English
18994,English
18995,English
18996,English
18997,English
18998,English
18998,हिन्दी
18999,English
19000,日本語
19001,Français
19002,English
19003,English
19003,Español
19005,English
19006,English
19006,ქართული
19007,
19008,English
19009,English
19010,Français
19011,Français
19012,English
19013,svenska
19014,Français
19014,български език
19015,Italiano
19017,English
19017,Pусский
19018,English
19019,suomi
19020,English
19021,English
19022,English
19023,English
19024,English
19025,English
19026,English
19027,English
19028,English
19029,English
19030,English
19030,Español
19030,ภาษาไทย
19031,English
19032,English
19033,English
19033,Español
19034,No Language
19035,No Language
19036,Español
19036,English
19037,English
19038,Pусский
19039,Français
19039,ελληνικά
19040,日本語
19041,日本語
19042,English
19043,English
19044,日本語
19045,Español
19046,Français
19047,Afrikaans
19047,Nederlands
19047,English
19048,日本語
19049,日本語
19049,English
19050,English
19051,English
19052,English
19052,Italiano
19053,Italiano
19054,Deutsch
19055,English
19055,日本語
19056,English
19057,Český
19057,English
19057,Français
19058,English
19059,Italiano
19059,English
19060,English
19061,English
19062,English
19063,English
19063,Español
19064,English
19065,English
19066,English
19067,English
19068,English
19069,svenska
19070,English
19071,English
19072,English
19073,Español
19073,English
19074,한국어/조선말
19075,Italiano
19076,Pусский
19077,广州话 / 廣州話
19078,English
19078,ภาษาไทย
19079,English
19080,English
19080,No Language
19081,English
19082,English
19082,Español
19083,English
19083,Français
19084,English
19085,English
19085,No Language
19086,English
19087,English
19088,English
19089,English
19090,English
19091,English
19092,English
19093,English
19093,日本語
19094,English
19094,日本語
19095,English
19096,English
19098,한국어/조선말
19099,English
19100,English
19100,Français
19101,English
19103,日本語
19104,
19105,English
19106,Español
19107,English
19108,English
19110,Português
19110,Español
19110,日本語
19111,English
19112,日本語
19113,Dansk
19113,English
19113,Polski
19114,日本語
19115,Français
19115,Deutsch
19116,English
19117,No Language
19118,English
19119,English
19121,English
19122,English
19122,ελληνικά
19123,English
19124,日本語
19125,日本語
19126,日本語
19127,ελληνικά
19128,Español
19130,English
19131,English
19132,suomi
19133,English
19133,Deutsch
19134,Dansk
19135,English
19136,ภาษาไทย
19136,svenska
19136,Norsk
19136,English
19137,English
19138,English
19139,English
19140,English
19141,Français
19142,English
19142,Polski
19143,English
19144,English
19144,No Language
19145,English
19146,English
19147,English
19148,English
19148,No Language
19149,English
19151,English
19152,English
19153,English
19154,English
19155,Türkçe
19155,English
19156,हिन्दी
19157,广州话 / 廣州話
19157,日本語
19158,English
19158,Français
19158,Deutsch
19159,English
19160,Français
19161,English
19164,English
19164,日本語
19165,English
19165,Français
19165,Italiano
19166,Deutsch
19166,English
19167,English
19168,한국어/조선말
19170,Português
19171,English
19173,English
19174,English
19175,English
19176,日本語
19177,日本語
19177,Español
19178,English
19179,日本語
19180,日本語
19181,suomi
19182,English
19182,Lietuvikai
19183,English
19184,English
19186,English
19186,Français
19187,English
19188,English
19189,English
19190,English
19191,English
19192,English
19193,Deutsch
19193,Español
19194,No Language
19195,English
19196,English
19196,Français
19197,English
19198,English
19199,English
19200,English
19201,Norsk
19201,Polski
19201,svenska
19202,English
19204,日本語
19205,English
19207,English
19208,Italiano
19210,日本語
19211,日本語
19212,English
19213,English
19213,Deutsch
19214,Français
19215,English
19215,Français
19216,English
19217,English
19218,Pусский
19218,English
19219,English
19220,Deutsch
19220,Français
19221,日本語
19222,Català
19222,日本語
19223,No Language
19224,Español
19225,English
19226,English
19227,English
19228,English
19229,English
19230,Français
19230,Español
19231,English
19233,English
19234,English
19235,English
19236,English
19237,English
19238,English
19239,English
19240,English
19241,ελληνικά
19242,Italiano
19243,English
19244,Français
19245,Français
19246,English
19247,English
19248,suomi
19248,svenska
19249,English
19250,English
19251,日本語
19252,日本語
19253,Deutsch
19254,English
19255,English
19256,English
19257,English
19258,English
19259,English
19260,English
19260,Français
19260,Deutsch
19260,Italiano
19261,English
19262,suomi
19263,한국어/조선말
19264,English
19265,English
19266,English
19267,English
19268,日本語
19269,ελληνικά
19270,日本語
19271,Polski
19272,日本語
19273,English
19273,Deutsch
19274,广州话 / 廣州話
19275,广州话 / 廣州話
19276,日本語
19277,English
19277,Français
19278,Español
19278,Nederlands
19278,Français
19278,English
19278,Deutsch
19279,日本語
19280,Français
19282,English
19283,日本語
19284,اردو
19285,普通话
19286,English
19287,English
19288,Český
19288,English
19289,
19290,Deutsch
19292,English
19293,English
19294,Español
19295,한국어/조선말
19296,日本語
19297,English
19298,English
19300,العربية
19300,Français
19301,English
19301,Français
19301,Polski
19302,English
19303,English
19304,English
19305,Français
19306,English
19307,English
19308,English
19309,English
19310,日本語
19311,한국어/조선말
19312,普通话
19312,English
19313,Pусский
19314,English
19315,English
19316,Deutsch
19317,English
19317,Español
19318,English
19319,Magyar
19320,English
19321,
19322,English
19323,English
19324,English
19325,English
19326,English
19327,English
19328,Español
19331,English
19332,English
19333,English
19333,Français
19333,Español
19334,English
19334,Polski
19335,Français
19336,English
19337,English
19338,English
19339,suomi
19340,English
19342,English
19343,ελληνικά
19345,English
19345,Magyar
19346,English
19347,English
19347,Français
19348,English
19348,Español
19350,English
19350,Deutsch
19350,svenska
19352,Deutsch
19352,English
19352,Français
19353,English
19354,English
19355,English
19355,Français
19356,Dansk
19356,English
19356,ภาษาไทย
19357,English
19358,עִבְרִית
19359,Italiano
19360,English
19360,Français
19362,English
19363,English
19363,Español
19364,English
19365,日本語
19366,English
19366,Français
19366,Pусский
19367,Français
19367,English
19368,English
19369,Español
19370,English
19372,English
19373,English
19373,Français
19373,Deutsch
19374,
19375,English
19376,English
19377,English
19378,English
19379,English
19380,Deutsch
19381,English
19381,Kinyarwanda
19382,Italiano
19383,日本語
19384,No Language
19385,English
19386,English
19387,suomi
19388,العربية
19388,English
19388,Pусский
19389,普通话
19389,English
19390,English
19391,English
19392,Italiano
19394,English
19395,English
19396,English
19397,English
19398,Español
19398,English
19399,English
19399,Deutsch
19399,العربية
19399,Français
19399,Português
19399,Pусский
19400,Deutsch
19401,No Language
19402,English
19403,English
19403,Français
19403,Italiano
19404,Français
19404,Deutsch
19405,English
19406,English
19407,English
19410,English
19411,English
19412,English
19413,English
19414,English
19415,Italiano
19416,Italiano
19417,English
19418,English
19419,Pусский
19421,Český
19423,Deutsch
19424,English
19425,English
19426,Français
19426,Español
19428,English
19429,English
19430,Español
19431,English
19432,English
19433,English
19433,Español
19434,English
19435,English
19436,English
19438,English
19439,Dansk
19439,Polski
19439,English
19440,Français
19441,English
19442,Íslenska
19443,فارسی
19444,English
19445,Português
19446,English
19446,Français
19447,English
19448,English
19448,Italiano
19448,Polski
19448,Español
19449,English
19451,English
19451,Türkçe
19451,العربية
19452,English
19454,English
19455,English
19456,Français
19457,English
19458,日本語
19459,English
19460,Nederlands
19460,English
19461,Italiano
19462,Français
19462,日本語
19462,ภาษาไทย
19463,suomi
19464,Deutsch
19464,Dansk
19464,English
19464,Français
19465,English
19466,English
19467,Italiano
19468,English
19469,English
19470,English
19471,English
19472,广州话 / 廣州話
19472,English
19473,English
19474,Français
19475,English
19475,Français
19476,Íslenska
19477,Français
19478,English
19480,English
19482,Français
19483,Français
19483,English
19484,English
19485,English
19486,English
19487,English
19488,Français
19489,Český
19490,English
19491,English
19492,English
19493,English
19494,Český
19496,English
19496,Français
19496,Polski
19498,日本語
19499,English
19499,日本語
19500,日本語
19501,English
19502,English
19503,हिन्दी
19504,English
19505,Español
19506,English
19507,svenska
19507,Norsk
19507,English
19507,Français
19508,English
19510,Pусский
19511,English
19512,English
19513,日本語
19514,English
19515,svenska
19519,suomi
19519,български език
19519,English
19521,English
19522,English
19522,Deutsch
19522,Português
19522,Español
19523,English
19524,English
19525,English
19526,English
19527,English
19528,English
19529,Français
19530,English
19531,Norsk
19532,English
19532,Kiswahili
19533,English
19534,English
19535,English
19535,Français
19536,English
19537,Français
19538,suomi
19539,English
19539,Português
19539,Français
19539,
19540,English
19542,English
19543,English
19543,Português
19544,English
19545,English
19546,English
19547,English
19548,English
19549,English
19550,English
19551,English
19552,Deutsch
19552,English
19553,English
19555,English
19556,English
19556,Português
19557,English
19558,English
19559,English
19560,हिन्दी
19560,English
19562,Pусский
19563,English
19564,日本語
19565,English
19567,English
19568,English
19568,فارسی
19569,English
19569,Tiếng Việt
19570,Italiano
19570,English
19571,English
19572,English
19573,English
19574,English
19575,Italiano
19577,English
19579,English
19580,English
19582,English
19582,Français
19582,Deutsch
19582,Italiano
19583,English
19584,English
19585,English
19587,日本語
19587,Latin
19588,Deutsch
19589,English
19589,Français
19590,English
19591,English
19592,English
19593,日本語
19595,English
19596,English
19597,English
19598,English
19599,日本語
19600,Italiano
19601,Français
19602,svenska
19603,English
19604,English
19605,English
19606,Deutsch
19606,Français
19606,English
19607,English
19608,English
19609,Français
19610,日本語
19611,English
19612,English
19613,Français
19613,Català
19613,Español
19614,English
19615,हिन्दी
19616,English
19617,English
19618,Español
19618,English
19619,Français
19620,English
19621,English
19621,Español
19622,English
19624,English
19625,Español
19626,Français
19627,English
19627,Deutsch
19628,English
19628,Français
19629,English
19629,Polski
19630,Français
19631,English
19632,Polski
19633,English
19634,Dansk
19635,English
19635,普通话
19636,Italiano
19637,日本語
19638,English
19639,English
19640,日本語
19641,English
19642,English
19643,English
19644,English
19645,English
19645,Deutsch
19646,Dansk
19646,Français
19646,
19646,English
19647,English
19650,English
19651,English
19651,Deutsch
19652,English
19654,Français
19655,English
19656,Deutsch
19657,English
19658,English
19659,English
19660,English
19662,English
19663,English
19663,Italiano
19664,English
19665,English
19666,Deutsch
19667,Français
19667,svenska
19668,Dansk
19669,English
19671,English
19673,普通话
19674,فارسی
19675,فارسی
19676,English
19677,English
19678,English
19679,English
19681,svenska
19682,English
19683,English
19684,English
19685,English
19686,English
19687,English
19688,English
19689,English
19690,English
19691,English
19692,English
19693,English
19694,English
19695,English
19697,Gaeilge
19697,English
19698,English
19700,English
19702,English
19704,English
19705,English
19706,English
19707,English
19708,English
19709,العربية
19709,עִבְרִית
19710,Pусский
19710,English
19711,English
19711,Français
19711,हिन्दी
19711,日本語
19711,普通话
19711,தமிழ்
19712,English
19713,English
19713,Deutsch
19715,English
19716,Español
19717,English
19718,English
19719,Français
19720,English
19721,English
19721,Français
19722,English
19723,English
19724,English
19725,English
19726,English
19727,English
19728,Français
19728,Italiano
19728,svenska
19729,हिन्दी
19730,Español
19731,English
19732,suomi
19733,English
19734,English
19735,English
19736,日本語
19737,Français
19738,English
19739,English
19741,English
19742,English
19742,
19743,English
19744,Pусский
19745,Français
19746,English
19747,svenska
19747,English
19748,Français
19749,English
19750,日本語
19751,English
19752,Français
19753,日本語
19754,广州话 / 廣州話
19754,普通话
19756,English
19757,English
19758,English
19759,English
19760,Český
19760,English
19760,Polski
19761,English
19762,English
19762,Français
19762,Deutsch
19763,普通话
19764,English
19765,English
19766,English
19767,English
19768,English
19768,Français
19769,English
19769,Français
19770,Deutsch
19771,English
19772,English
19773,English
19774,Français
19775,English
19776,English
19777,English
19778,Français
19779,Français
19782,English
19783,English
19785,English
19786,English
19786,Français
19786,עִבְרִית
19787,English
19788,हिन्दी
19789,English
19790,English
19793,English
19794,Français
19794,Pусский
19795,Français
19796,English
19797,English
19798,English
19799,English
19799,한국어/조선말
19800,广州话 / 廣州話
19800,普通话
19801,Français
19801,English
19802,English
19803,Français
19804,日本語
19805,日本語
19806,English
19807,Português
19808,English
19808,Français
19809,Français
19810,Français
19811,English
19812,English
19813,English
19814,English
19815,English
19817,English
19818,Français
19819,English
19820,English
19821,English
19823,English
19824,日本語
19825,English
19825,Français
19826,English
19828,Italiano
19828,עִבְרִית
19828,English
19829,English
19830,English
19831,English
19832,English
19832,Pусский
19833,Dansk
19834,English
19835,English
19836,English
19837,English
19838,English
19839,English
19840,svenska
19841,English
19841,Español
19842,English
19843,日本語
19844,English
19845,English
19846,English
19847,English
19848,English
19849,English
19849,Français
19849,Norsk
19851,English
19852,English
19853,Español
19856,English
19857,English
19858,English
19860,English
19861,English
19861,Français
19862,Italiano
19862,Français
19862,English
19863,English
19864,English
19865,English
19867,广州话 / 廣州話
19867,普通话
19868,普通话
19869,普通话
19869,广州话 / 廣州話
19870,普通话
19871,Français
19872,Français
19873,Français
19873,Magyar
19874,English
19875,Eesti
19875,Français
19875,Deutsch
19875,Pусский
19876,Polski
19877,English
19878,广州话 / 廣州話
19878,普通话
19879,Deutsch
19879,普通话
19879,Pусский
19880,广州话 / 廣州話
19880,普通话
19881,广州话 / 廣州話
19881,普通话
19882,广州话 / 廣州話
19882,普通话
19883,Français
19884,Français
19885,Français
19886,English
19887,English
19888,English
19889,English
19891,English
19892,English
19893,English
19893,Pусский
19894,English
19895,English
19896,广州话 / 廣州話
19896,普通话
19897,广州话 / 廣州話
19898,Český
19898,English
19899,English
19900,English
19901,English
19902,English
19903,Español
19904,English
19905,Italiano
19906,English
19906,Deutsch
19907,Český
19907,Français
19908,Français
19908,Español
19908,English
19909,Français
19910,English
19911,日本語
19912,日本語
19913,English
19913,Español
19914,English
19915,English
19916,日本語
19918,Français
19919,日本語
19920,广州话 / 廣州話
19921,English
19922,suomi
19923,한국어/조선말
19924,广州话 / 廣州話
19925,日本語
19925,广州话 / 廣州話
19925,English
19926,English
19927,Français
19928,日本語
19929,English
19929,Français
19929,Italiano
19929,Español
19930,English
19931,Français
19931,普通话
19931,English
19932,普通话
19933,广州话 / 廣州話
19933,普通话
19934,Deutsch
19934,普通话
19935,English
19936,English
19936,Polski
19937,普通话
19938,English
19939,English
19941,Deutsch
19942,English
19943,Français
19943,English
19944,English
19945,English
19946,English
19947,Pусский
19948,English
19949,Magyar
19949,English
19950,English
19950,普通话
19951,普通话
19952,广州话 / 廣州話
19952,English
19953,广州话 / 廣州話
19954,English
19955,English
19956,English
19956,Español
19957,Český
19958,English
19959,English
19960,广州话 / 廣州話
19961,广州话 / 廣州話
19962,广州话 / 廣州話
19962,English
19963,English
19963,Français
19963,日本語
19963,Polski
19964,广州话 / 廣州話
19965,Français
19966,Français
19967,English
19968,English
19969,Français
19969,Polski
19969,Español
19970,Français
19971,Français
19972,Français
19972,English
19975,עִבְרִית
19976,Français
19977,English
19978,广州话 / 廣州話
19979,English
19980,English
19981,हिन्दी
19982,Italiano
19983,English
19983,العربية
19984,English
19984,普通话
19984,Português
19986,English
19987,English
19988,No Language
19989,Français
19990,Français
19991,English
19992,English
19993,Français
19994,English
19995,日本語
19996,English
19997,English
19999,日本語
20001,English
20002,Français
20003,Français
20004,English
20005,Español
20006,English
20006,हिन्दी
20007,普通话
20008,English
20009,English
20010,Français
20010,English
20010,Italiano
20011,English
20012,English
20013,हिन्दी
20013,اردو
20014,한국어/조선말
20015,English
20016,English
20017,English
20018,English
20018,Italiano
20019,Français
20020,日本語
20021,English
20021,Español
20022,English
20023,English
20024,English
20025,English
20026,English
20026,Français
20026,Deutsch
20027,English
20028,हिन्दी
20029,English
20030,English
20031,Français
20031,Deutsch
20032,日本語
20033,English
20034,English
20035,English
20035,Español
20035,svenska
20035,ภาษาไทย
20036,English
20037,English
20038,Italiano
20039,English
20040,English
20041,English
20042,English
20042,svenska
20043,English
20044,English
20045,English
20046,English
20047,English
20048,English
20048,Français
20049,English
20050,English
20051,Français
20052,Français
20053,English
20054,English
20055,English
20056,svenska
20057,Český
20058,English
20059,English
20060,普通话
20060,English
20061,English
20062,普通话
20063,Français
20064,فارسی
20065,English
20066,English
20067,English
20067,Italiano
20068,English
20070,English
20071,English
20072,English
20073,English
20074,English
20075,English
20076,English
20076,Français
20076,Deutsch
20076,svenska
20077,Français
20077,Italiano
20077,Türkçe
20078,English
20078,Français
20079,English
20080,English
20081,English
20082,Deutsch
20083,English
20083,Magyar
20084,English
20085,English
20086,Italiano
20087,English
20088,Deutsch
20088,Français
20088,English
20089,English
20090,suomi
20091,suomi
20092,svenska
20093,Český
20094,Español
20095,English
20096,English
20097,English
20098,English
20099,English
20100,English
20101,English
20102,English
20103,English
20105,English
20106,English
20107,English
20108,日本語
20109,English
20110,English
20111,English
20111,Français
20114,Español
20115,English
20116,English
20117,English
20118,English
20119,English
20120,English
20121,Français
20122,Français
20123,Français
20124,English
20125,日本語
20126,Français
20127,English
20128,English
20129,English
20130,Français
20132,English
20134,English
20135,日本語
20136,svenska
20137,English
20138,English
20139,English
20140,English
20141,English
20142,English
20143,English
20143,Deutsch
20145,English
20146,English
20147,English
20148,English
20150,Srpski
20150,English
20151,English
20151,Deutsch
20151,हिन्दी
20151,தமிழ்
20151,తెలుగు
20152,日本語
20154,English
20154,Deutsch
20154,Português
20155,English
20156,English
20157,English
20158,Français
20159,English
20161,Português
20162,Português
20162,Français
20163,svenska
20165,English
20166,English
20167,English
20168,Français
20169,Deutsch
20170,English
20171,English
20172,English
20173,English
20174,English
20175,English
20176,English
20177,English
20177,Español
20178,English
20179,English
20180,हिन्दी
20181,English
20184,English
20185,English
20186,English
20187,English
20188,English
20189,English
20190,svenska
20192,English
20193,English
20194,English
20195,English
20196,English
20197,English
20199,বাংলা
20199,Deutsch
20199,Français
20199,English
20199,ภาษาไทย
20199,日本語
20199,Español
20200,Română
20201,English
20202,한국어/조선말
20204,English
20205,English
20206,English
20207,Română
20208,English
20208,Français
20208,Deutsch
20208,日本語
20209,Dansk
20209,English
20209,Français
20209,Deutsch
20209,Italiano
20209,日本語
20210,English
20211,English
20212,Český
20214,English
20214,Français
20215,English
20216,English
20217,English
20218,English
20219,English
20220,English
20220,Français
20221,English
20221,Français
20222,English
20222,Français
20223,Français
20224,English
20224,Français
20225,English
20225,Français
20226,English
20226,Français
20227,English
20228,English
20228,Español
20229,
20230,English
20231,svenska
20232,Français
20233,English
20233,한국어/조선말
20233,普通话
20233,Pусский
20233,ภาษาไทย
20234,English
20235,English
20236,Dansk
20237,English
20238,English
20239,English
20240,English
20241,Español
20242,English
20243,English
20244,English
20246,English
20247,English
20248,ελληνικά
20249,한국어/조선말
20250,English
20251,English
20252,English
20253,Español
20254,English
20255,svenska
20255,Norsk
20256,English
20257,English
20258,English
20259,English
20260,English
20261,English
20262,English
20262,日本語
20262,普通话
20262,ภาษาไทย
20263,English
20264,English
20265,Dansk
20265,English
20266,English
20267,English
20267,日本語
20267,Pусский
20268,English
20268,Français
20269,English
20270,English
20271,English
20273,العربية
20273,Français
20274,English
20276,English
20277,한국어/조선말
20278,한국어/조선말
20278,日本語
20278,Pусский
20278,Deutsch
20278,普通话
20278,English
20279,English
20279,Español
20279,Français
20279,日本語
20281,suomi
20282,English
20283,广州话 / 廣州話
20284,English
20285,Polski
20286,English
20287,English
20288,English
20289,English
20290,English
20292,Slovenčina
20293,English
20293,Español
20293,
20294,Français
20295,English
20296,English
20297,Français
20297,English
20298,普通话
20298,广州话 / 廣州話
20298,English
20300,English
20301,Pусский
20302,Español
20303,English
20304,Deutsch
20304,English
20304,فارسی
20305,English
20306,日本語
20307,English
20308,Norsk
20309,English
20310,English
20311,Français
20312,English
20313,한국어/조선말
20315,English
20316,svenska
20317,English
20318,English
20319,English
20320,English
20321,English
20321,Polski
20322,日本語
20323,日本語
20324,English
20326,Français
20326,English
20327,English
20328,English
20329,English
20330,Français
20331,svenska
20332,English
20333,English
20334,English
20335,English
20336,svenska
20337,English
20338,English
20339,
20339,العربية
20339,Français
20340,Türkçe
20341,فارسی
20342,Deutsch
20343,Español
20344,Türkçe
20345,Español
20346,English
20347,English
20347,Polski
20347,Português
20348,English
20349,English
20350,English
20350,Español
20351,Français
20352,Norsk
20353,Dansk
20353,English
20353,Français
20353,Português
20354,Polski
20355,English
20356,English
20357,Deutsch
20358,English
20359,English
20360,广州话 / 廣州話
20361,广州话 / 廣州話
20362,Español
20362,English
20363,English
20364,English
20365,Français
20366,
20366,Español
20367,العربية
20368,қазақ
20369,English
20369,हिन्दी
20370,English
20371,English
20372,Español
20373,English
20374,English
20374,Français
20374,Deutsch
20375,English
20376,English
20377,English
20377,日本語
20378,English
20379,English
20380,svenska
20381,普通话
20381,svenska
20381,English
20382,English
20382,Français
20383,English
20383,हिन्दी
20383,اردو
20384,தமிழ்
20384,తెలుగు
20385,English
20387,English
20388,한국어/조선말
20388,English
20388,Español
20388,日本語
20388,Deutsch
20388,Français
20389,suomi
20390,日本語
20390,普通话
20391,suomi
20392,日本語
20392,English
20393,English
20394,Bosanski
20395,English
20396,Slovenščina
20397,English
20398,
20398,English
20398,Afrikaans
20398,isiZulu
20399,English
20399,עִבְרִית
20400,English
20400,Deutsch
20401,English
20401,Deutsch
20402,Polski
20403,English
20404,English
20406,English
20407,English
20408,English
20409,English
20410,English
20411,普通话
20411,English
20411,Français
20411,Español
20411,Pусский
20412,English
20413,English
20414,English
20415,English
20416,English
20417,Türkçe
20418,English
20419,English
20419,Pусский
20420,English
20421,English
20422,English
20423,Pусский
20424,فارسی
20425,No Language
20426,
20426,Français
20427,English
20427,हिन्दी
20429,English
20429,Português
20430,Polski
20430,Français
20430,English
20431,English
20432,Deutsch
20432,Français
20432,English
20433,English
20434,English
20434,Bahasa indonesia
20435,English
20436,English
20436,日本語
20437,svenska
20438,English
20439,English
20440,English
20441,English
20442,English
20443,English
20444,No Language
20445,Dansk
20446,English
20447,English
20448,English
20449,English
20450,English
20451,English
20452,English
20453,Português
20456,English
20457,English
20457,Deutsch
20458,English
20459,suomi
20460,English
20460,ελληνικά
20460,Français
20461,English
20462,English
20463,Italiano
20465,English
20465,Español
20466,हिन्दी
20467,English
20468,English
20469,Italiano
20469,Norsk
20469,Polski
20470,English
20470,Español
20471,suomi
20472,suomi
20473,广州话 / 廣州話
20474,English
20474,svenska
20475,ελληνικά
20477,English
20478,English
20479,한국어/조선말
20480,Español
20482,Dansk
20483,English
20483,Deutsch
20484,普通话
20485,English
20486,English
20487,English
20488,English
20489,English
20490,No Language
20491,Français
20492,No Language
20493,svenska
20494,English
20496,Français
20497,Français
20498,Français
20499,English
20500,广州话 / 廣州話
20501,English
20502,English
20503,English
20503,Deutsch
20504,Italiano
20505,العربية
20506,Deutsch
20507,English
20508,English
20509,svenska
20510,Español
20511,English
20512,English
20513,English
20514,Français
20515,English
20516,English
20517,English
20518,Español
20519,English
20521,English
20521,Français
20521,shqip
20521,Español
20522,English
20523,Français
20524,日本語
20525,日本語
20526,English
20527,English
20528,English
20529,English
20530,English
20531,English
20532,English
20533,English
20533,Pусский
20534,English
20534,한국어/조선말
20535,English
20536,English
20537,English
20538,English
20538,Français
20538,Deutsch
20538,Italiano
20540,日本語
20541,English
20542,English
20543,English
20543,日本語
20544,Deutsch
20545,English
20545,Español
20546,English
20548,English
20549,English
20550,English
20550,Français
20551,Español
20552,Français
20553,English
20554,English
20555,English
20556,English
20557,English
20558,Srpski
20560,English
20560,Français
20560,日本語
20560,Italiano
20562,Español
20562,English
20563,English
20564,English
20565,English
20565,Français
20566,Română
20567,English
20568,English
20569,English
20570,English
20571,日本語
20572,日本語
20572,普通话
20573,Deutsch
20574,English
20575,Español
20576,Español
20579,English
20580,Português
20581,English
20581,Deutsch
20582,English
20585,English
20588,suomi
20589,English
20590,English
20590,Magyar
20591,English
20592,English
20592,한국어/조선말
20593,English
20595,English
20595,Deutsch
20596,English
20597,English
20598,English
20600,English
20601,English
20602,English
20603,Español
20604,English
20605,English
20606,日本語
20607,English
20608,English
20609,English
20611,English
20612,English
20614,English
20615,English
20616,English
20617,English
20618,English
20619,English
20621,Español
20622,Deutsch
20624,English
20626,English
20627,English
20628,български език
20628,English
20628,Polski
20628,Español
20629,Français
20630,English
20631,English
20632,English
20633,English
20633,Español
20634,English
20634,Español
20635,Deutsch
20635,Norsk
20635,English
20636,English
20637,English
20638,English
20639,Español
20640,English
20641,English
